path,label
../Processed_Dataset/measurements/1024_64_128/332.csv,1
../Processed_Dataset/measurements/1024_64_128/335.csv,1
../Processed_Dataset/measurements/1024_64_128/336.csv,1
../Processed_Dataset/measurements/1024_64_128/339.csv,1
../Processed_Dataset/measurements/1024_64_128/342.csv,0
../Processed_Dataset/measurements/1024_64_128/344.csv,0
../Processed_Dataset/measurements/1024_64_128/346.csv,1
../Processed_Dataset/measurements/1024_64_128/352.csv,0
../Processed_Dataset/measurements/1024_64_128/353.csv,1
../Processed_Dataset/measurements/1024_64_128/361.csv,1
../Processed_Dataset/measurements/1024_64_128/362.csv,1
../Processed_Dataset/measurements/1024_64_128/366.csv,0
../Processed_Dataset/measurements/1024_64_128/377.csv,0
../Processed_Dataset/measurements/1024_64_128/379.csv,1
../Processed_Dataset/measurements/1024_64_128/382.csv,1
../Processed_Dataset/measurements/1024_64_128/388.csv,0
../Processed_Dataset/measurements/1024_64_128/393.csv,1
../Processed_Dataset/measurements/1024_64_128/394.csv,1
../Processed_Dataset/measurements/1024_64_128/404.csv,1
../Processed_Dataset/measurements/1024_64_128/412.csv,1
../Processed_Dataset/measurements/1024_64_128/425.csv,1
../Processed_Dataset/measurements/1024_64_128/434.csv,1
../Processed_Dataset/measurements/1024_64_128/439.csv,1
../Processed_Dataset/measurements/1024_64_128/451.csv,0
../Processed_Dataset/measurements/1024_64_128/454.csv,0
../Processed_Dataset/measurements/1024_64_128/467.csv,0
../Processed_Dataset/measurements/1024_64_128/468.csv,0
../Processed_Dataset/measurements/1024_64_128/471.csv,1
../Processed_Dataset/measurements/1024_64_128/473.csv,1
../Processed_Dataset/measurements/1024_64_128/474.csv,1
../Processed_Dataset/measurements/1024_64_128/476.csv,1
../Processed_Dataset/measurements/1024_64_128/479.csv,1
../Processed_Dataset/measurements/1024_64_128/486.csv,0
../Processed_Dataset/measurements/1024_64_128/506.csv,0
../Processed_Dataset/measurements/1024_64_128/508.csv,1
../Processed_Dataset/measurements/1024_64_128/529.csv,1
../Processed_Dataset/measurements/1024_64_128/534.csv,0
../Processed_Dataset/measurements/1024_64_128/546.csv,1
../Processed_Dataset/measurements/1024_64_128/560.csv,1
../Processed_Dataset/measurements/1024_64_128/565.csv,1
../Processed_Dataset/measurements/1024_64_128/578.csv,1
../Processed_Dataset/measurements/1024_64_128/583.csv,1
../Processed_Dataset/measurements/1024_64_128/586.csv,0
../Processed_Dataset/measurements/1024_64_128/588.csv,0
../Processed_Dataset/measurements/1024_64_128/589.csv,0
../Processed_Dataset/measurements/1024_64_128/591.csv,0
../Processed_Dataset/measurements/1024_64_128/596.csv,0
../Processed_Dataset/measurements/1024_64_128/601.csv,1
../Processed_Dataset/measurements/1024_64_128/606.csv,1
../Processed_Dataset/measurements/1024_64_128/609.csv,0
../Processed_Dataset/measurements/1024_64_128/612.csv,1
../Processed_Dataset/measurements/1024_64_128/618.csv,1
../Processed_Dataset/measurements/1024_64_128/620.csv,1
../Processed_Dataset/measurements/1024_64_128/622.csv,1
../Processed_Dataset/measurements/1024_64_128/628.csv,1
../Processed_Dataset/measurements/1024_64_128/632.csv,0
../Processed_Dataset/measurements/1024_64_128/639.csv,0
../Processed_Dataset/measurements/1024_64_128/648.csv,1
../Processed_Dataset/measurements/1024_64_128/655.csv,1
../Processed_Dataset/measurements/1024_64_128/657.csv,0
../Processed_Dataset/measurements/1024_64_128/666.csv,1
../Processed_Dataset/measurements/1024_64_128/670.csv,0
../Processed_Dataset/measurements/1024_64_128/676.csv,1
../Processed_Dataset/measurements/1024_64_128/687.csv,0
../Processed_Dataset/measurements/1024_64_128/688.csv,1
../Processed_Dataset/measurements/1024_64_128/696.csv,1
../Processed_Dataset/measurements/1024_64_128/698.csv,1
../Processed_Dataset/measurements/1024_64_128/699.csv,1
../Processed_Dataset/measurements/1024_64_128/703.csv,0
../Processed_Dataset/measurements/1024_64_128/712.csv,1
../Processed_Dataset/measurements/1024_64_128/724.csv,0
../Processed_Dataset/measurements/1024_64_128/733.csv,0
../Processed_Dataset/measurements/1024_64_128/747.csv,0
../Processed_Dataset/measurements/1024_64_128/752.csv,1
../Processed_Dataset/measurements/1024_64_128/762.csv,1
../Processed_Dataset/measurements/1024_64_128/774.csv,1
../Processed_Dataset/measurements/1024_64_128/789.csv,1
../Processed_Dataset/measurements/1024_64_128/801.csv,1
../Processed_Dataset/measurements/1024_64_128/807.csv,1
../Processed_Dataset/measurements/1024_64_128/812.csv,1
../Processed_Dataset/measurements/1024_64_128/835.csv,1
../Processed_Dataset/measurements/1024_64_128/843.csv,0
../Processed_Dataset/measurements/1024_64_128/845.csv,0
../Processed_Dataset/measurements/1024_64_128/857.csv,1
../Processed_Dataset/measurements/1024_64_128/891.csv,0
../Processed_Dataset/measurements/1024_64_128/892.csv,0
../Processed_Dataset/measurements/1024_64_128/897.csv,1
../Processed_Dataset/measurements/1024_64_128/912.csv,1
../Processed_Dataset/measurements/1024_64_128/913.csv,0
../Processed_Dataset/measurements/1024_64_128/915.csv,0
../Processed_Dataset/measurements/1024_64_128/921.csv,1
../Processed_Dataset/measurements/1024_64_128/924.csv,1
../Processed_Dataset/measurements/1024_64_128/943.csv,1
../Processed_Dataset/measurements/1024_64_128/956.csv,1
../Processed_Dataset/measurements/1024_64_128/957.csv,1
../Processed_Dataset/measurements/1024_64_128/959.csv,1
../Processed_Dataset/measurements/1024_64_128/961.csv,1
../Processed_Dataset/measurements/1024_64_128/962.csv,1
../Processed_Dataset/measurements/1024_64_128/967.csv,1
../Processed_Dataset/measurements/1024_64_128/980.csv,0
../Processed_Dataset/measurements/1024_64_128/985.csv,1
../Processed_Dataset/measurements/1024_64_128/986.csv,1
../Processed_Dataset/measurements/1024_64_128/994.csv,0
../Processed_Dataset/measurements/1024_64_128/995.csv,0
../Processed_Dataset/measurements/1024_64_128/996.csv,1
../Processed_Dataset/measurements/1024_64_128/1001.csv,0
../Processed_Dataset/measurements/1024_64_128/1002.csv,1
../Processed_Dataset/measurements/1024_64_128/1021.csv,0
../Processed_Dataset/measurements/1024_64_128/1025.csv,1
../Processed_Dataset/measurements/1024_64_128/1039.csv,0
../Processed_Dataset/measurements/1024_64_128/1043.csv,1
../Processed_Dataset/measurements/1024_64_128/1049.csv,1
../Processed_Dataset/measurements/1024_64_128/1053.csv,1
../Processed_Dataset/measurements/1024_64_128/1060.csv,1
../Processed_Dataset/measurements/1024_64_128/1075.csv,0
../Processed_Dataset/measurements/1024_64_128/1078.csv,0
../Processed_Dataset/measurements/1024_64_128/1087.csv,1
../Processed_Dataset/measurements/1024_64_128/1090.csv,0
../Processed_Dataset/measurements/1024_64_128/1097.csv,1
../Processed_Dataset/measurements/1024_64_128/1100.csv,0
../Processed_Dataset/measurements/1024_64_128/1114.csv,0
../Processed_Dataset/measurements/1024_64_128/1117.csv,0
../Processed_Dataset/measurements/1024_64_128/1123.csv,1
../Processed_Dataset/measurements/1024_64_128/1127.csv,0
../Processed_Dataset/measurements/1024_64_128/1129.csv,0
../Processed_Dataset/measurements/1024_64_128/1137.csv,1
../Processed_Dataset/measurements/1024_64_128/1148.csv,0
../Processed_Dataset/measurements/1024_64_128/1150.csv,1
../Processed_Dataset/measurements/1024_64_128/1156.csv,1
../Processed_Dataset/measurements/1024_64_128/1170.csv,1
../Processed_Dataset/measurements/1024_64_128/1171.csv,1
../Processed_Dataset/measurements/1024_64_128/1181.csv,1
../Processed_Dataset/measurements/1024_64_128/1182.csv,0
../Processed_Dataset/measurements/1024_64_128/1186.csv,1
../Processed_Dataset/measurements/1024_64_128/1190.csv,0
../Processed_Dataset/measurements/1024_64_128/1192.csv,0
../Processed_Dataset/measurements/1024_64_128/1196.csv,0
../Processed_Dataset/measurements/1024_64_128/1202.csv,1
../Processed_Dataset/measurements/1024_64_128/1203.csv,0
../Processed_Dataset/measurements/1024_64_128/1204.csv,1
../Processed_Dataset/measurements/1024_64_128/1210.csv,1
../Processed_Dataset/measurements/1024_64_128/1211.csv,0
../Processed_Dataset/measurements/1024_64_128/1213.csv,0
../Processed_Dataset/measurements/1024_64_128/1215.csv,1
../Processed_Dataset/measurements/1024_64_128/1225.csv,0
../Processed_Dataset/measurements/1024_64_128/1231.csv,1
../Processed_Dataset/measurements/1024_64_128/1252.csv,0
../Processed_Dataset/measurements/1024_64_128/1253.csv,0
../Processed_Dataset/measurements/1024_64_128/1254.csv,1
../Processed_Dataset/measurements/1024_64_128/1256.csv,0
../Processed_Dataset/measurements/1024_64_128/1260.csv,0
../Processed_Dataset/measurements/1024_64_128/1278.csv,1
../Processed_Dataset/measurements/1024_64_128/1280.csv,1
../Processed_Dataset/measurements/1024_64_128/1283.csv,0
../Processed_Dataset/measurements/1024_64_128/1290.csv,1
../Processed_Dataset/measurements/1024_64_128/1291.csv,1
../Processed_Dataset/measurements/1024_64_128/1292.csv,1
../Processed_Dataset/measurements/1024_64_128/1296.csv,1
../Processed_Dataset/measurements/1024_64_128/1306.csv,0
../Processed_Dataset/measurements/1024_64_128/1311.csv,1
../Processed_Dataset/measurements/1024_64_128/1312.csv,1
../Processed_Dataset/measurements/1024_64_128/1313.csv,1
../Processed_Dataset/measurements/1024_64_128/1321.csv,1
../Processed_Dataset/measurements/1024_64_128/1322.csv,1
../Processed_Dataset/measurements/1024_64_128/1331.csv,1
../Processed_Dataset/measurements/1024_64_128/1332.csv,1
../Processed_Dataset/measurements/1024_64_128/1333.csv,1
../Processed_Dataset/measurements/1024_64_128/1345.csv,1
../Processed_Dataset/measurements/1024_64_128/1349.csv,0
../Processed_Dataset/measurements/1024_64_128/1358.csv,1
../Processed_Dataset/measurements/1024_64_128/1360.csv,1
../Processed_Dataset/measurements/1024_64_128/1363.csv,1
../Processed_Dataset/measurements/1024_64_128/1382.csv,1
../Processed_Dataset/measurements/1024_64_128/1383.csv,1
../Processed_Dataset/measurements/1024_64_128/1387.csv,0
../Processed_Dataset/measurements/1024_64_128/1389.csv,1
../Processed_Dataset/measurements/1024_64_128/1394.csv,1
../Processed_Dataset/measurements/1024_64_128/1400.csv,1
../Processed_Dataset/measurements/1024_64_128/1405.csv,1
../Processed_Dataset/measurements/1024_64_128/1406.csv,1
../Processed_Dataset/measurements/1024_64_128/1409.csv,1
../Processed_Dataset/measurements/1024_64_128/1419.csv,1
../Processed_Dataset/measurements/1024_64_128/1428.csv,0
../Processed_Dataset/measurements/1024_64_128/1430.csv,0
../Processed_Dataset/measurements/1024_64_128/1432.csv,1
../Processed_Dataset/measurements/1024_64_128/1433.csv,1
../Processed_Dataset/measurements/1024_64_128/1434.csv,0
../Processed_Dataset/measurements/1024_64_128/1439.csv,1
../Processed_Dataset/measurements/1024_64_128/1450.csv,1
../Processed_Dataset/measurements/1024_64_128/1453.csv,1
../Processed_Dataset/measurements/1024_64_128/1457.csv,1
../Processed_Dataset/measurements/1024_64_128/1466.csv,1
../Processed_Dataset/measurements/1024_64_128/1470.csv,0
../Processed_Dataset/measurements/1024_64_128/1475.csv,1
../Processed_Dataset/measurements/1024_64_128/1479.csv,0
../Processed_Dataset/measurements/1024_64_128/1494.csv,1
../Processed_Dataset/measurements/1024_64_128/1495.csv,1
../Processed_Dataset/measurements/1024_64_128/1497.csv,0
../Processed_Dataset/measurements/1024_64_128/1501.csv,1
../Processed_Dataset/measurements/1024_64_128/1504.csv,1
../Processed_Dataset/measurements/1024_64_128/1506.csv,1
../Processed_Dataset/measurements/1024_64_128/1519.csv,1
../Processed_Dataset/measurements/1024_64_128/1528.csv,0
../Processed_Dataset/measurements/1024_64_128/1534.csv,1
../Processed_Dataset/measurements/1024_64_128/1543.csv,1
../Processed_Dataset/measurements/1024_64_128/1547.csv,1
../Processed_Dataset/measurements/1024_64_128/1553.csv,1
../Processed_Dataset/measurements/1024_64_128/1557.csv,0
../Processed_Dataset/measurements/1024_64_128/1559.csv,0
../Processed_Dataset/measurements/1024_64_128/1563.csv,1
../Processed_Dataset/measurements/1024_64_128/1566.csv,1
../Processed_Dataset/measurements/1024_64_128/1574.csv,1
../Processed_Dataset/measurements/1024_64_128/1576.csv,1
../Processed_Dataset/measurements/1024_64_128/1586.csv,1
../Processed_Dataset/measurements/1024_64_128/1590.csv,1
../Processed_Dataset/measurements/1024_64_128/1601.csv,1
../Processed_Dataset/measurements/1024_64_128/1607.csv,1
../Processed_Dataset/measurements/1024_64_128/1623.csv,1
../Processed_Dataset/measurements/1024_64_128/1628.csv,0
../Processed_Dataset/measurements/1024_64_128/1634.csv,1
../Processed_Dataset/measurements/1024_64_128/1635.csv,1
../Processed_Dataset/measurements/1024_64_128/1640.csv,0
../Processed_Dataset/measurements/1024_64_128/1643.csv,0
../Processed_Dataset/measurements/1024_64_128/1644.csv,0
../Processed_Dataset/measurements/1024_64_128/1646.csv,1
../Processed_Dataset/measurements/1024_64_128/1654.csv,1
../Processed_Dataset/measurements/1024_64_128/1664.csv,1
../Processed_Dataset/measurements/1024_64_128/1670.csv,1
../Processed_Dataset/measurements/1024_64_128/1674.csv,1
../Processed_Dataset/measurements/1024_64_128/1675.csv,1
../Processed_Dataset/measurements/1024_64_128/1676.csv,0
../Processed_Dataset/measurements/1024_64_128/1679.csv,1
../Processed_Dataset/measurements/1024_64_128/1680.csv,1
../Processed_Dataset/measurements/1024_64_128/1692.csv,0
../Processed_Dataset/measurements/1024_64_128/1699.csv,1
../Processed_Dataset/measurements/1024_64_128/1706.csv,1
../Processed_Dataset/measurements/1024_64_128/1731.csv,1
../Processed_Dataset/measurements/1024_64_128/1742.csv,0
../Processed_Dataset/measurements/1024_64_128/1744.csv,0
../Processed_Dataset/measurements/1024_64_128/1757.csv,1
../Processed_Dataset/measurements/1024_64_128/1764.csv,1
../Processed_Dataset/measurements/1024_64_128/1777.csv,1
../Processed_Dataset/measurements/1024_64_128/1780.csv,1
../Processed_Dataset/measurements/1024_64_128/1785.csv,1
../Processed_Dataset/measurements/1024_64_128/1788.csv,1
../Processed_Dataset/measurements/1024_64_128/1789.csv,1
../Processed_Dataset/measurements/1024_64_128/1797.csv,0
../Processed_Dataset/measurements/1024_64_128/1809.csv,0
../Processed_Dataset/measurements/1024_64_128/1811.csv,1
../Processed_Dataset/measurements/1024_64_128/1814.csv,1
../Processed_Dataset/measurements/1024_64_128/1819.csv,1
../Processed_Dataset/measurements/1024_64_128/1820.csv,1
../Processed_Dataset/measurements/1024_64_128/1830.csv,0
../Processed_Dataset/measurements/1024_64_128/1851.csv,1
../Processed_Dataset/measurements/1024_64_128/1854.csv,1
../Processed_Dataset/measurements/1024_64_128/1856.csv,1
../Processed_Dataset/measurements/1024_64_128/1861.csv,1
../Processed_Dataset/measurements/1024_64_128/1868.csv,1
../Processed_Dataset/measurements/1024_64_128/1871.csv,1
../Processed_Dataset/measurements/1024_64_128/1878.csv,1
../Processed_Dataset/measurements/1024_64_128/1883.csv,0
../Processed_Dataset/measurements/1024_64_128/1885.csv,0
../Processed_Dataset/measurements/1024_64_128/1891.csv,0
../Processed_Dataset/measurements/1024_64_128/1896.csv,0
../Processed_Dataset/measurements/1024_64_128/1899.csv,1
../Processed_Dataset/measurements/1024_64_128/1902.csv,1
../Processed_Dataset/measurements/1024_64_128/1905.csv,1
../Processed_Dataset/measurements/1024_64_128/1908.csv,1
../Processed_Dataset/measurements/1024_64_128/1909.csv,0
../Processed_Dataset/measurements/1024_64_128/1920.csv,1
../Processed_Dataset/measurements/1024_64_128/1924.csv,1
../Processed_Dataset/measurements/1024_64_128/1929.csv,1
../Processed_Dataset/measurements/1024_64_128/1931.csv,1
../Processed_Dataset/measurements/1024_64_128/1938.csv,1
../Processed_Dataset/measurements/1024_64_128/1945.csv,0
../Processed_Dataset/measurements/1024_64_128/1948.csv,1
../Processed_Dataset/measurements/1024_64_128/1958.csv,0
../Processed_Dataset/measurements/1024_64_128/1966.csv,0
../Processed_Dataset/measurements/1024_64_128/1979.csv,0
../Processed_Dataset/measurements/1024_64_128/1983.csv,1
../Processed_Dataset/measurements/1024_64_128/1986.csv,1
../Processed_Dataset/measurements/1024_64_128/1989.csv,1
../Processed_Dataset/measurements/1024_64_128/1993.csv,1
../Processed_Dataset/measurements/1024_64_128/2015.csv,1
../Processed_Dataset/measurements/1024_64_128/2018.csv,0
../Processed_Dataset/measurements/1024_64_128/2022.csv,1
../Processed_Dataset/measurements/1024_64_128/2024.csv,1
../Processed_Dataset/measurements/1024_64_128/2039.csv,1
../Processed_Dataset/measurements/1024_64_128/2040.csv,1
../Processed_Dataset/measurements/1024_64_128/2063.csv,1
../Processed_Dataset/measurements/1024_64_128/2065.csv,1
../Processed_Dataset/measurements/1024_64_128/2069.csv,1
../Processed_Dataset/measurements/1024_64_128/2084.csv,1
../Processed_Dataset/measurements/1024_64_128/2102.csv,0
../Processed_Dataset/measurements/1024_64_128/2111.csv,1
../Processed_Dataset/measurements/1024_64_128/2114.csv,0
../Processed_Dataset/measurements/1024_64_128/2115.csv,0
../Processed_Dataset/measurements/1024_64_128/2117.csv,0
../Processed_Dataset/measurements/1024_64_128/2124.csv,0
../Processed_Dataset/measurements/1024_64_128/2125.csv,0
../Processed_Dataset/measurements/1024_64_128/2158.csv,1
../Processed_Dataset/measurements/1024_64_128/2162.csv,1
../Processed_Dataset/measurements/1024_64_128/2164.csv,0
../Processed_Dataset/measurements/1024_64_128/2165.csv,1
../Processed_Dataset/measurements/1024_64_128/2167.csv,1
../Processed_Dataset/measurements/1024_64_128/2169.csv,1
../Processed_Dataset/measurements/1024_64_128/2171.csv,0
../Processed_Dataset/measurements/1024_64_128/2178.csv,0
../Processed_Dataset/measurements/1024_64_128/2182.csv,0
../Processed_Dataset/measurements/1024_64_128/2219.csv,1
../Processed_Dataset/measurements/1024_64_128/2220.csv,1
../Processed_Dataset/measurements/1024_64_128/2224.csv,1
../Processed_Dataset/measurements/1024_64_128/2227.csv,1
../Processed_Dataset/measurements/1024_64_128/2231.csv,0
../Processed_Dataset/measurements/1024_64_128/2237.csv,0
../Processed_Dataset/measurements/1024_64_128/2240.csv,0
../Processed_Dataset/measurements/1024_64_128/2247.csv,1
../Processed_Dataset/measurements/1024_64_128/2249.csv,1
../Processed_Dataset/measurements/1024_64_128/2257.csv,1
../Processed_Dataset/measurements/1024_64_128/2266.csv,0
../Processed_Dataset/measurements/1024_64_128/2272.csv,0
../Processed_Dataset/measurements/1024_64_128/2279.csv,0
../Processed_Dataset/measurements/1024_64_128/2280.csv,1
../Processed_Dataset/measurements/1024_64_128/2294.csv,1
../Processed_Dataset/measurements/1024_64_128/2297.csv,0
../Processed_Dataset/measurements/1024_64_128/2299.csv,0
../Processed_Dataset/measurements/1024_64_128/2318.csv,0
../Processed_Dataset/measurements/1024_64_128/2322.csv,0
../Processed_Dataset/measurements/1024_64_128/2330.csv,1
../Processed_Dataset/measurements/1024_64_128/2333.csv,1
../Processed_Dataset/measurements/1024_64_128/2337.csv,1
../Processed_Dataset/measurements/1024_64_128/2338.csv,1
../Processed_Dataset/measurements/1024_64_128/2342.csv,1
../Processed_Dataset/measurements/1024_64_128/2350.csv,1
../Processed_Dataset/measurements/1024_64_128/2356.csv,1
../Processed_Dataset/measurements/1024_64_128/2363.csv,0
../Processed_Dataset/measurements/1024_64_128/2365.csv,1
../Processed_Dataset/measurements/1024_64_128/2368.csv,1
../Processed_Dataset/measurements/1024_64_128/2371.csv,1
../Processed_Dataset/measurements/1024_64_128/2372.csv,1
../Processed_Dataset/measurements/1024_64_128/2374.csv,1
../Processed_Dataset/measurements/1024_64_128/2379.csv,0
../Processed_Dataset/measurements/1024_64_128/2381.csv,0
../Processed_Dataset/measurements/1024_64_128/2382.csv,0
../Processed_Dataset/measurements/1024_64_128/2398.csv,1
../Processed_Dataset/measurements/1024_64_128/2399.csv,1
../Processed_Dataset/measurements/1024_64_128/2402.csv,0
../Processed_Dataset/measurements/1024_64_128/2404.csv,1
../Processed_Dataset/measurements/1024_64_128/2407.csv,1
../Processed_Dataset/measurements/1024_64_128/2409.csv,1
../Processed_Dataset/measurements/1024_64_128/2411.csv,1
../Processed_Dataset/measurements/1024_64_128/2412.csv,0
../Processed_Dataset/measurements/1024_64_128/2424.csv,1
../Processed_Dataset/measurements/1024_64_128/2427.csv,0
../Processed_Dataset/measurements/1024_64_128/2449.csv,1
../Processed_Dataset/measurements/1024_64_128/2459.csv,1
../Processed_Dataset/measurements/1024_64_128/2468.csv,1
../Processed_Dataset/measurements/1024_64_128/2479.csv,1
../Processed_Dataset/measurements/1024_64_128/2483.csv,0
../Processed_Dataset/measurements/1024_64_128/2510.csv,0
../Processed_Dataset/measurements/1024_64_128/2520.csv,1
../Processed_Dataset/measurements/1024_64_128/2528.csv,0
../Processed_Dataset/measurements/1024_64_128/2529.csv,0
../Processed_Dataset/measurements/1024_64_128/2532.csv,1
../Processed_Dataset/measurements/1024_64_128/2537.csv,0
../Processed_Dataset/measurements/1024_64_128/2545.csv,1
../Processed_Dataset/measurements/1024_64_128/2584.csv,0
../Processed_Dataset/measurements/1024_64_128/2589.csv,0
../Processed_Dataset/measurements/1024_64_128/2590.csv,1
../Processed_Dataset/measurements/1024_64_128/2592.csv,0
../Processed_Dataset/measurements/1024_64_128/2597.csv,1
../Processed_Dataset/measurements/1024_64_128/2600.csv,1
../Processed_Dataset/measurements/1024_64_128/2622.csv,1
../Processed_Dataset/measurements/1024_64_128/2631.csv,1
../Processed_Dataset/measurements/1024_64_128/2635.csv,0
../Processed_Dataset/measurements/1024_64_128/2646.csv,1
../Processed_Dataset/measurements/1024_64_128/2667.csv,0
../Processed_Dataset/measurements/1024_64_128/2683.csv,1
../Processed_Dataset/measurements/1024_64_128/2688.csv,1
../Processed_Dataset/measurements/1024_64_128/2694.csv,1
../Processed_Dataset/measurements/1024_64_128/2705.csv,1
../Processed_Dataset/measurements/1024_64_128/2708.csv,1
../Processed_Dataset/measurements/1024_64_128/2716.csv,1
../Processed_Dataset/measurements/1024_64_128/2721.csv,1
../Processed_Dataset/measurements/1024_64_128/2728.csv,1
../Processed_Dataset/measurements/1024_64_128/2740.csv,1
../Processed_Dataset/measurements/1024_64_128/2743.csv,1
../Processed_Dataset/measurements/1024_64_128/2759.csv,1
../Processed_Dataset/measurements/1024_64_128/2764.csv,1
../Processed_Dataset/measurements/1024_64_128/2765.csv,0
../Processed_Dataset/measurements/1024_64_128/2773.csv,1
../Processed_Dataset/measurements/1024_64_128/2776.csv,1
../Processed_Dataset/measurements/1024_64_128/2780.csv,1
../Processed_Dataset/measurements/1024_64_128/2787.csv,1
../Processed_Dataset/measurements/1024_64_128/2788.csv,1
../Processed_Dataset/measurements/1024_64_128/2790.csv,1
../Processed_Dataset/measurements/1024_64_128/2796.csv,1
../Processed_Dataset/measurements/1024_64_128/2797.csv,1
../Processed_Dataset/measurements/1024_64_128/2798.csv,1
../Processed_Dataset/measurements/1024_64_128/2800.csv,1
../Processed_Dataset/measurements/1024_64_128/2810.csv,1
../Processed_Dataset/measurements/1024_64_128/2815.csv,1
../Processed_Dataset/measurements/1024_64_128/2816.csv,1
../Processed_Dataset/measurements/1024_64_128/2817.csv,1
../Processed_Dataset/measurements/1024_64_128/2825.csv,1
../Processed_Dataset/measurements/1024_64_128/2838.csv,1
../Processed_Dataset/measurements/1024_64_128/2851.csv,1
../Processed_Dataset/measurements/1024_64_128/2857.csv,1
../Processed_Dataset/measurements/1024_64_128/2859.csv,1
../Processed_Dataset/measurements/1024_64_128/2866.csv,0
../Processed_Dataset/measurements/1024_64_128/2868.csv,1
../Processed_Dataset/measurements/1024_64_128/2872.csv,0
../Processed_Dataset/measurements/1024_64_128/2873.csv,0
../Processed_Dataset/measurements/1024_64_128/2880.csv,1
../Processed_Dataset/measurements/1024_64_128/2893.csv,0
../Processed_Dataset/measurements/1024_64_128/2894.csv,1
../Processed_Dataset/measurements/1024_64_128/2895.csv,1
../Processed_Dataset/measurements/1024_64_128/2902.csv,1
../Processed_Dataset/measurements/1024_64_128/2909.csv,1
../Processed_Dataset/measurements/1024_64_128/2910.csv,0
../Processed_Dataset/measurements/1024_64_128/2916.csv,0
../Processed_Dataset/measurements/1024_64_128/2919.csv,1
../Processed_Dataset/measurements/1024_64_128/2923.csv,0
../Processed_Dataset/measurements/1024_64_128/2928.csv,1
../Processed_Dataset/measurements/1024_64_128/2934.csv,1
../Processed_Dataset/measurements/1024_64_128/2938.csv,1
../Processed_Dataset/measurements/1024_64_128/2943.csv,1
../Processed_Dataset/measurements/1024_64_128/2959.csv,1
../Processed_Dataset/measurements/1024_64_128/2966.csv,0
../Processed_Dataset/measurements/1024_64_128/2996.csv,1
../Processed_Dataset/measurements/1024_64_128/3003.csv,1
../Processed_Dataset/measurements/1024_64_128/3017.csv,1
../Processed_Dataset/measurements/1024_64_128/3029.csv,1
../Processed_Dataset/measurements/1024_64_128/3031.csv,1
