path,label
../Processed_Dataset/measurements/1024_64_128/1179.csv,1
../Processed_Dataset/measurements/1024_64_128/1189.csv,0
../Processed_Dataset/measurements/1024_64_128/1201.csv,0
../Processed_Dataset/measurements/1024_64_128/1218.csv,0
../Processed_Dataset/measurements/1024_64_128/1244.csv,1
../Processed_Dataset/measurements/1024_64_128/1264.csv,1
../Processed_Dataset/measurements/1024_64_128/1269.csv,0
../Processed_Dataset/measurements/1024_64_128/1276.csv,1
../Processed_Dataset/measurements/1024_64_128/1277.csv,1
../Processed_Dataset/measurements/1024_64_128/1281.csv,1
../Processed_Dataset/measurements/1024_64_128/1293.csv,1
../Processed_Dataset/measurements/1024_64_128/1294.csv,1
../Processed_Dataset/measurements/1024_64_128/1297.csv,1
../Processed_Dataset/measurements/1024_64_128/1300.csv,0
../Processed_Dataset/measurements/1024_64_128/1302.csv,1
../Processed_Dataset/measurements/1024_64_128/1325.csv,1
../Processed_Dataset/measurements/1024_64_128/1373.csv,1
../Processed_Dataset/measurements/1024_64_128/1374.csv,1
../Processed_Dataset/measurements/1024_64_128/1378.csv,1
../Processed_Dataset/measurements/1024_64_128/1384.csv,1
../Processed_Dataset/measurements/1024_64_128/1398.csv,0
../Processed_Dataset/measurements/1024_64_128/1399.csv,0
../Processed_Dataset/measurements/1024_64_128/1413.csv,1
../Processed_Dataset/measurements/1024_64_128/1427.csv,0
../Processed_Dataset/measurements/1024_64_128/1431.csv,0
../Processed_Dataset/measurements/1024_64_128/1437.csv,0
../Processed_Dataset/measurements/1024_64_128/1452.csv,1
../Processed_Dataset/measurements/1024_64_128/1464.csv,1
../Processed_Dataset/measurements/1024_64_128/1469.csv,1
../Processed_Dataset/measurements/1024_64_128/1483.csv,1
../Processed_Dataset/measurements/1024_64_128/1485.csv,1
../Processed_Dataset/measurements/1024_64_128/1493.csv,1
../Processed_Dataset/measurements/1024_64_128/1513.csv,1
../Processed_Dataset/measurements/1024_64_128/1527.csv,0
../Processed_Dataset/measurements/1024_64_128/1535.csv,1
../Processed_Dataset/measurements/1024_64_128/1538.csv,1
../Processed_Dataset/measurements/1024_64_128/1539.csv,1
../Processed_Dataset/measurements/1024_64_128/1540.csv,1
../Processed_Dataset/measurements/1024_64_128/1568.csv,1
../Processed_Dataset/measurements/1024_64_128/1577.csv,1
../Processed_Dataset/measurements/1024_64_128/1579.csv,1
../Processed_Dataset/measurements/1024_64_128/1580.csv,1
../Processed_Dataset/measurements/1024_64_128/1588.csv,0
../Processed_Dataset/measurements/1024_64_128/1596.csv,1
../Processed_Dataset/measurements/1024_64_128/1597.csv,1
../Processed_Dataset/measurements/1024_64_128/1608.csv,1
../Processed_Dataset/measurements/1024_64_128/1611.csv,0
../Processed_Dataset/measurements/1024_64_128/1613.csv,0
../Processed_Dataset/measurements/1024_64_128/1622.csv,1
../Processed_Dataset/measurements/1024_64_128/1625.csv,0
../Processed_Dataset/measurements/1024_64_128/1638.csv,0
../Processed_Dataset/measurements/1024_64_128/1641.csv,0
../Processed_Dataset/measurements/1024_64_128/1651.csv,1
../Processed_Dataset/measurements/1024_64_128/1673.csv,1
../Processed_Dataset/measurements/1024_64_128/1683.csv,1
../Processed_Dataset/measurements/1024_64_128/1687.csv,1
../Processed_Dataset/measurements/1024_64_128/1689.csv,0
../Processed_Dataset/measurements/1024_64_128/1695.csv,1
../Processed_Dataset/measurements/1024_64_128/1705.csv,1
../Processed_Dataset/measurements/1024_64_128/1720.csv,1
../Processed_Dataset/measurements/1024_64_128/1721.csv,1
../Processed_Dataset/measurements/1024_64_128/1729.csv,1
../Processed_Dataset/measurements/1024_64_128/1735.csv,1
../Processed_Dataset/measurements/1024_64_128/1739.csv,1
../Processed_Dataset/measurements/1024_64_128/1745.csv,0
../Processed_Dataset/measurements/1024_64_128/1747.csv,1
../Processed_Dataset/measurements/1024_64_128/1748.csv,0
../Processed_Dataset/measurements/1024_64_128/1786.csv,1
../Processed_Dataset/measurements/1024_64_128/1795.csv,1
../Processed_Dataset/measurements/1024_64_128/1808.csv,1
../Processed_Dataset/measurements/1024_64_128/1810.csv,0
../Processed_Dataset/measurements/1024_64_128/1829.csv,0
../Processed_Dataset/measurements/1024_64_128/1858.csv,1
../Processed_Dataset/measurements/1024_64_128/1859.csv,1
../Processed_Dataset/measurements/1024_64_128/1872.csv,1
../Processed_Dataset/measurements/1024_64_128/1901.csv,1
../Processed_Dataset/measurements/1024_64_128/1926.csv,1
../Processed_Dataset/measurements/1024_64_128/1939.csv,1
../Processed_Dataset/measurements/1024_64_128/1940.csv,1
../Processed_Dataset/measurements/1024_64_128/1941.csv,1
../Processed_Dataset/measurements/1024_64_128/1942.csv,1
../Processed_Dataset/measurements/1024_64_128/1952.csv,1
../Processed_Dataset/measurements/1024_64_128/1971.csv,1
../Processed_Dataset/measurements/1024_64_128/1975.csv,1
../Processed_Dataset/measurements/1024_64_128/1982.csv,0
../Processed_Dataset/measurements/1024_64_128/1992.csv,1
../Processed_Dataset/measurements/1024_64_128/1994.csv,1
../Processed_Dataset/measurements/1024_64_128/2001.csv,1
../Processed_Dataset/measurements/1024_64_128/2007.csv,1
../Processed_Dataset/measurements/1024_64_128/2010.csv,1
../Processed_Dataset/measurements/1024_64_128/2032.csv,1
../Processed_Dataset/measurements/1024_64_128/2035.csv,1
../Processed_Dataset/measurements/1024_64_128/2046.csv,0
../Processed_Dataset/measurements/1024_64_128/2051.csv,1
../Processed_Dataset/measurements/1024_64_128/2057.csv,1
../Processed_Dataset/measurements/1024_64_128/2070.csv,1
../Processed_Dataset/measurements/1024_64_128/2078.csv,0
../Processed_Dataset/measurements/1024_64_128/2089.csv,1
../Processed_Dataset/measurements/1024_64_128/2090.csv,1
../Processed_Dataset/measurements/1024_64_128/2096.csv,0
../Processed_Dataset/measurements/1024_64_128/2109.csv,1
../Processed_Dataset/measurements/1024_64_128/2113.csv,1
../Processed_Dataset/measurements/1024_64_128/2129.csv,0
../Processed_Dataset/measurements/1024_64_128/2139.csv,1
../Processed_Dataset/measurements/1024_64_128/2145.csv,0
../Processed_Dataset/measurements/1024_64_128/2155.csv,1
../Processed_Dataset/measurements/1024_64_128/2173.csv,1
../Processed_Dataset/measurements/1024_64_128/2175.csv,0
../Processed_Dataset/measurements/1024_64_128/2183.csv,0
../Processed_Dataset/measurements/1024_64_128/2186.csv,1
../Processed_Dataset/measurements/1024_64_128/2193.csv,1
../Processed_Dataset/measurements/1024_64_128/2205.csv,1
../Processed_Dataset/measurements/1024_64_128/2243.csv,1
../Processed_Dataset/measurements/1024_64_128/2244.csv,1
../Processed_Dataset/measurements/1024_64_128/2256.csv,1
../Processed_Dataset/measurements/1024_64_128/2264.csv,0
../Processed_Dataset/measurements/1024_64_128/2271.csv,0
../Processed_Dataset/measurements/1024_64_128/2274.csv,1
../Processed_Dataset/measurements/1024_64_128/2276.csv,0
../Processed_Dataset/measurements/1024_64_128/2293.csv,0
../Processed_Dataset/measurements/1024_64_128/2305.csv,1
../Processed_Dataset/measurements/1024_64_128/2306.csv,0
../Processed_Dataset/measurements/1024_64_128/2307.csv,0
../Processed_Dataset/measurements/1024_64_128/2327.csv,1
../Processed_Dataset/measurements/1024_64_128/2348.csv,0
../Processed_Dataset/measurements/1024_64_128/2354.csv,0
../Processed_Dataset/measurements/1024_64_128/2357.csv,1
../Processed_Dataset/measurements/1024_64_128/2359.csv,0
../Processed_Dataset/measurements/1024_64_128/2367.csv,1
../Processed_Dataset/measurements/1024_64_128/2385.csv,0
../Processed_Dataset/measurements/1024_64_128/2391.csv,1
../Processed_Dataset/measurements/1024_64_128/2396.csv,1
../Processed_Dataset/measurements/1024_64_128/2408.csv,1
../Processed_Dataset/measurements/1024_64_128/2435.csv,0
../Processed_Dataset/measurements/1024_64_128/2441.csv,1
../Processed_Dataset/measurements/1024_64_128/2464.csv,0
../Processed_Dataset/measurements/1024_64_128/2470.csv,1
../Processed_Dataset/measurements/1024_64_128/2491.csv,1
../Processed_Dataset/measurements/1024_64_128/2494.csv,1
../Processed_Dataset/measurements/1024_64_128/2511.csv,0
../Processed_Dataset/measurements/1024_64_128/2513.csv,1
../Processed_Dataset/measurements/1024_64_128/2515.csv,1
../Processed_Dataset/measurements/1024_64_128/2518.csv,1
../Processed_Dataset/measurements/1024_64_128/2522.csv,1
../Processed_Dataset/measurements/1024_64_128/2533.csv,1
../Processed_Dataset/measurements/1024_64_128/2534.csv,1
../Processed_Dataset/measurements/1024_64_128/2539.csv,1
../Processed_Dataset/measurements/1024_64_128/2561.csv,0
../Processed_Dataset/measurements/1024_64_128/2581.csv,0
../Processed_Dataset/measurements/1024_64_128/2598.csv,1
../Processed_Dataset/measurements/1024_64_128/2604.csv,1
../Processed_Dataset/measurements/1024_64_128/2608.csv,1
../Processed_Dataset/measurements/1024_64_128/2617.csv,1
../Processed_Dataset/measurements/1024_64_128/2640.csv,1
../Processed_Dataset/measurements/1024_64_128/2643.csv,1
../Processed_Dataset/measurements/1024_64_128/2655.csv,1
../Processed_Dataset/measurements/1024_64_128/2673.csv,0
../Processed_Dataset/measurements/1024_64_128/2682.csv,1
../Processed_Dataset/measurements/1024_64_128/2712.csv,1
../Processed_Dataset/measurements/1024_64_128/2718.csv,1
../Processed_Dataset/measurements/1024_64_128/2737.csv,1
../Processed_Dataset/measurements/1024_64_128/2744.csv,1
../Processed_Dataset/measurements/1024_64_128/2754.csv,1
../Processed_Dataset/measurements/1024_64_128/2760.csv,1
../Processed_Dataset/measurements/1024_64_128/2762.csv,0
../Processed_Dataset/measurements/1024_64_128/2766.csv,0
../Processed_Dataset/measurements/1024_64_128/2774.csv,1
../Processed_Dataset/measurements/1024_64_128/2783.csv,0
../Processed_Dataset/measurements/1024_64_128/2794.csv,1
../Processed_Dataset/measurements/1024_64_128/2808.csv,0
../Processed_Dataset/measurements/1024_64_128/2846.csv,0
../Processed_Dataset/measurements/1024_64_128/2850.csv,1
../Processed_Dataset/measurements/1024_64_128/2852.csv,1
../Processed_Dataset/measurements/1024_64_128/2853.csv,1
../Processed_Dataset/measurements/1024_64_128/2864.csv,0
../Processed_Dataset/measurements/1024_64_128/2920.csv,0
../Processed_Dataset/measurements/1024_64_128/2926.csv,1
../Processed_Dataset/measurements/1024_64_128/2950.csv,0
../Processed_Dataset/measurements/1024_64_128/2967.csv,0
../Processed_Dataset/measurements/1024_64_128/2975.csv,1
../Processed_Dataset/measurements/1024_64_128/2985.csv,0
../Processed_Dataset/measurements/1024_64_128/2986.csv,0
../Processed_Dataset/measurements/1024_64_128/2987.csv,0
../Processed_Dataset/measurements/1024_64_128/3013.csv,1
../Processed_Dataset/measurements/1024_64_128/3015.csv,1
../Processed_Dataset/measurements/1024_64_128/3020.csv,1
../Processed_Dataset/measurements/1024_64_128/3039.csv,0
../Processed_Dataset/measurements/1024_64_128/3051.csv,0
../Processed_Dataset/measurements/1024_64_128/3057.csv,0
../Processed_Dataset/measurements/1024_64_128/3060.csv,0
../Processed_Dataset/measurements/1024_64_128/3065.csv,0
../Processed_Dataset/measurements/1024_64_128/3068.csv,1
../Processed_Dataset/measurements/1024_64_128/3075.csv,1
../Processed_Dataset/measurements/1024_64_128/3115.csv,1
../Processed_Dataset/measurements/1024_64_128/3118.csv,1
../Processed_Dataset/measurements/1024_64_128/3120.csv,0
../Processed_Dataset/measurements/1024_64_128/3130.csv,1
../Processed_Dataset/measurements/1024_64_128/3133.csv,1
../Processed_Dataset/measurements/1024_64_128/3135.csv,1
../Processed_Dataset/measurements/1024_64_128/3162.csv,0
../Processed_Dataset/measurements/1024_64_128/3171.csv,0
../Processed_Dataset/measurements/1024_64_128/3174.csv,1
../Processed_Dataset/measurements/1024_64_128/3180.csv,0
../Processed_Dataset/measurements/1024_64_128/3192.csv,0
../Processed_Dataset/measurements/1024_64_128/3194.csv,1
../Processed_Dataset/measurements/1024_64_128/3200.csv,1
../Processed_Dataset/measurements/1024_64_128/3207.csv,1
../Processed_Dataset/measurements/1024_64_128/3213.csv,1
../Processed_Dataset/measurements/1024_64_128/3215.csv,0
../Processed_Dataset/measurements/1024_64_128/3216.csv,0
../Processed_Dataset/measurements/1024_64_128/3239.csv,0
../Processed_Dataset/measurements/1024_64_128/3247.csv,1
../Processed_Dataset/measurements/1024_64_128/3249.csv,0
../Processed_Dataset/measurements/1024_64_128/3250.csv,1
../Processed_Dataset/measurements/1024_64_128/3264.csv,0
../Processed_Dataset/measurements/1024_64_128/3267.csv,1
../Processed_Dataset/measurements/1024_64_128/3274.csv,0
../Processed_Dataset/measurements/1024_64_128/3275.csv,0
../Processed_Dataset/measurements/1024_64_128/3283.csv,0
../Processed_Dataset/measurements/1024_64_128/3302.csv,0
../Processed_Dataset/measurements/1024_64_128/3303.csv,0
../Processed_Dataset/measurements/1024_64_128/3306.csv,1
../Processed_Dataset/measurements/1024_64_128/3317.csv,0
../Processed_Dataset/measurements/1024_64_128/3318.csv,1
../Processed_Dataset/measurements/1024_64_128/3336.csv,1
../Processed_Dataset/measurements/1024_64_128/3350.csv,1
../Processed_Dataset/measurements/1024_64_128/3354.csv,1
../Processed_Dataset/measurements/1024_64_128/3359.csv,1
../Processed_Dataset/measurements/1024_64_128/3373.csv,1
../Processed_Dataset/measurements/1024_64_128/3397.csv,1
../Processed_Dataset/measurements/1024_64_128/3398.csv,1
../Processed_Dataset/measurements/1024_64_128/3406.csv,1
../Processed_Dataset/measurements/1024_64_128/3413.csv,1
../Processed_Dataset/measurements/1024_64_128/3437.csv,1
../Processed_Dataset/measurements/1024_64_128/3443.csv,0
../Processed_Dataset/measurements/1024_64_128/3449.csv,1
../Processed_Dataset/measurements/1024_64_128/3460.csv,1
../Processed_Dataset/measurements/1024_64_128/3521.csv,1
../Processed_Dataset/measurements/1024_64_128/3535.csv,1
../Processed_Dataset/measurements/1024_64_128/3536.csv,1
../Processed_Dataset/measurements/1024_64_128/3541.csv,1
../Processed_Dataset/measurements/1024_64_128/3554.csv,1
../Processed_Dataset/measurements/1024_64_128/3556.csv,1
../Processed_Dataset/measurements/1024_64_128/3559.csv,0
../Processed_Dataset/measurements/1024_64_128/3569.csv,1
../Processed_Dataset/measurements/1024_64_128/3585.csv,0
../Processed_Dataset/measurements/1024_64_128/3586.csv,0
../Processed_Dataset/measurements/1024_64_128/3593.csv,0
../Processed_Dataset/measurements/1024_64_128/3594.csv,0
../Processed_Dataset/measurements/1024_64_128/3604.csv,0
../Processed_Dataset/measurements/1024_64_128/3618.csv,1
../Processed_Dataset/measurements/1024_64_128/3657.csv,0
../Processed_Dataset/measurements/1024_64_128/3660.csv,1
../Processed_Dataset/measurements/1024_64_128/3666.csv,0
../Processed_Dataset/measurements/1024_64_128/3674.csv,1
../Processed_Dataset/measurements/1024_64_128/3684.csv,0
../Processed_Dataset/measurements/1024_64_128/3701.csv,0
../Processed_Dataset/measurements/1024_64_128/3704.csv,0
../Processed_Dataset/measurements/1024_64_128/3721.csv,1
../Processed_Dataset/measurements/1024_64_128/3725.csv,1
../Processed_Dataset/measurements/1024_64_128/3727.csv,1
../Processed_Dataset/measurements/1024_64_128/3738.csv,1
../Processed_Dataset/measurements/1024_64_128/3741.csv,0
../Processed_Dataset/measurements/1024_64_128/3747.csv,1
../Processed_Dataset/measurements/1024_64_128/3774.csv,0
../Processed_Dataset/measurements/1024_64_128/3785.csv,1
../Processed_Dataset/measurements/1024_64_128/3799.csv,1
../Processed_Dataset/measurements/1024_64_128/3819.csv,1
../Processed_Dataset/measurements/1024_64_128/3833.csv,0
../Processed_Dataset/measurements/1024_64_128/3853.csv,1
../Processed_Dataset/measurements/1024_64_128/3856.csv,1
../Processed_Dataset/measurements/1024_64_128/3862.csv,0
../Processed_Dataset/measurements/1024_64_128/3891.csv,1
../Processed_Dataset/measurements/1024_64_128/3895.csv,1
../Processed_Dataset/measurements/1024_64_128/3900.csv,1
../Processed_Dataset/measurements/1024_64_128/3905.csv,0
../Processed_Dataset/measurements/1024_64_128/3909.csv,1
../Processed_Dataset/measurements/1024_64_128/3910.csv,0
../Processed_Dataset/measurements/1024_64_128/3922.csv,1
../Processed_Dataset/measurements/1024_64_128/3928.csv,1
../Processed_Dataset/measurements/1024_64_128/3934.csv,0
../Processed_Dataset/measurements/1024_64_128/3940.csv,1
../Processed_Dataset/measurements/1024_64_128/3957.csv,1
../Processed_Dataset/measurements/1024_64_128/3958.csv,1
../Processed_Dataset/measurements/1024_64_128/3961.csv,0
../Processed_Dataset/measurements/1024_64_128/3962.csv,0
../Processed_Dataset/measurements/1024_64_128/3975.csv,1
../Processed_Dataset/measurements/1024_64_128/3982.csv,1
../Processed_Dataset/measurements/1024_64_128/3996.csv,0
../Processed_Dataset/measurements/1024_64_128/4024.csv,1
../Processed_Dataset/measurements/1024_64_128/4031.csv,0
../Processed_Dataset/measurements/1024_64_128/4033.csv,0
../Processed_Dataset/measurements/1024_64_128/4044.csv,1
../Processed_Dataset/measurements/1024_64_128/4047.csv,1
../Processed_Dataset/measurements/1024_64_128/4061.csv,0
../Processed_Dataset/measurements/1024_64_128/4063.csv,0
